median_cropland,netgain,lat,min_cropland,index,distname,block_max_elevation,lon,block_std_elevation,block_avg_elevation,year,biomass
87.5,3.1875,23.86218,97.0,262,mahesana,135,72.36657,7.634788798650557,121.1,2010,147.6303558
85.5,3.125,23.86218,97.0,263,mahesana,157,72.44619,10.493331215586402,137.3,2010,166.2853546
86.5,4.5,23.86218,94.0,264,mahesana,175,72.52582,11.031772296417287,152.0,2010,133.4733887
83.0,5.0,23.86218,94.0,265,mahesana,177,72.60544,9.743074463432988,162.15,2010,162.0298309
87.5,2.375,23.86218,90.0,266,mahesana,193,72.68507,9.399335082866234,174.45,2010,214.4411621
83.0,8.3125,23.86218,95.0,267,mahesana,191,72.76469,13.07086454676966,167.45,2010,158.4527435
77.0,4.6875,23.86218,90.0,268,sabar kantha,192,72.84432,13.668485651307536,162.35,2010,159.2657623
79.5,5.9375,23.86218,92.0,269,sabar kantha,215,72.92394,15.288557812952796,191.6,2010,178.6178284
70.5,3.875,23.86218,85.0,270,sabar kantha,249,73.00357,16.352675622050356,216.7,2010,146.164566
85.0,2.6875,23.86218,96.0,271,sabar kantha,225,73.08319,10.560658123431512,207.35,2010,160.1773682
77.0,2.0,23.86218,94.0,272,sabar kantha,289,73.16282,24.158797569415576,233.05,2010,141.0020599
35.0,2.6875,23.86218,82.0,273,aravalli,454,73.24244,81.90206041364283,322.55,2010,30.69143486
48.5,2.75,23.86218,80.0,274,aravalli,522,73.32207,73.89817318445701,289.6,2010,55.20242691
20.0,5.0,23.86218,53.0,275,udaipur,534,73.40169,72.51101640440575,385.05,2010,9.228363991
0.0,0.0,23.78158,0.0,276,kachchh,6,70.13706,2.650943228362313,1.65,2010,0.00055178
0.0,0.125,23.78158,2.0,277,kachchh,5,70.21669,4.112177038990418,0.3,2010,5.377364159
0.0,4.4375,23.78158,25.0,278,kachchh,24,70.29631,6.089950738717022,4.25,2010,9.315971375
0.0,2.8125,23.78158,25.0,279,kachchh,19,70.37594,6.01061560907034,5.85,2010,1.343424082
0.0,0.0,23.78158,0.0,280,kachchh,14,70.45556,3.034798181098704,2.7,2010,0.069772154
0.0,2.8125,23.78158,33.0,281,kachchh,18,70.53519,5.083306010855534,3.4,2010,0.011711864
5.0,4.375,23.78158,16.0,282,kachchh,11,70.61481,4.248234927590516,3.45,2010,6.173930168
8.5,8.5625,23.78158,55.0,283,kachchh,25,70.69444,6.797793759742936,10.3,2010,18.52211189
21.5,18.4375,23.78158,55.0,284,kachchh,27,70.77406,7.527283706623525,11.2,2010,6.065858841
23.0,18.8125,23.78158,44.0,285,kachchh,37,70.85369,10.452750834110606,12.2,2010,0.235978812
62.5,41.5,23.78158,82.0,286,patan,34,71.09256,7.937883848986454,12.7,2010,8.828577042
58.5,38.6875,23.78158,91.0,287,patan,47,71.17219,11.972781631684429,20.55,2010,23.84613609
25.5,24.0,23.78158,89.0,288,patan,43,71.25181,9.604165762834375,13.6,2010,10.65009022
32.5,19.0,23.78158,75.0,289,patan,30,71.33144,7.058859681279972,12.35,2010,50.29662704
33.5,20.6875,23.78158,73.0,290,patan,24,71.41106,3.905124837953327,12.5,2010,10.18725872
69.5,33.4375,23.78158,81.0,291,patan,23,71.49069,3.004579837514723,16.65,2010,40.85916901
56.0,33.625,23.78158,89.0,292,patan,27,71.57031,2.9427877939124323,21.2,2010,113.7481384
56.5,38.125,23.78158,89.0,293,patan,33,71.64994,2.519424537468824,26.45,2010,143.7848816
61.5,38.0625,23.78158,93.0,294,patan,38,71.72956,2.9576172842340505,31.55,2010,167.4094696
78.0,40.5,23.78158,93.0,295,patan,41,71.80919,2.922327839240492,36.6,2010,171.3614655
90.0,31.25,23.78158,98.0,296,patan,50,71.88882,3.3896902513356584,43.9,2010,263.5375366
85.0,16.6875,23.78158,96.0,297,patan,60,71.96844,4.357751713900186,52.1,2010,198.6533966
92.5,6.4375,23.78158,97.0,298,patan,71,72.04807,4.236744032862972,62.5,2010,236.3668213
90.5,6.0,23.78158,97.0,299,patan,83,72.12769,5.566866263886712,72.9,2010,248.7019653
89.5,5.8125,23.78158,97.0,300,patan,92,72.20732,5.95378031170113,81.55,2010,253.3057861
86.5,4.0,23.78158,97.0,301,patan,108,72.28694,7.550496672405068,93.7,2010,267.9484253
87.0,4.5,23.78158,96.0,302,mahesana,124,72.36657,8.446744935180652,106.55,2010,162.5235291
86.5,2.8125,23.78158,96.0,303,mahesana,139,72.44619,8.791473141629906,120.1,2010,201.2510834
86.0,1.125,23.78158,95.0,304,mahesana,151,72.52582,10.136444149700624,131.95,2010,181.4677429
83.5,1.875,23.78158,94.0,305,mahesana,164,72.60544,8.490583018850943,145.1,2010,200.0361786
85.5,1.5625,23.78158,94.0,306,mahesana,170,72.68507,8.13557004763649,157.25,2010,192.5670166
88.0,5.375,23.78158,98.0,307,mahesana,167,72.76469,9.063525804012476,152.95,2010,232.7812805
80.0,2.25,23.78158,88.0,308,sabar kantha,170,72.84432,10.818849291860944,149.55,2010,150.4752045
85.0,5.9375,23.78158,91.0,309,sabar kantha,193,72.92394,11.425847889762933,166.5,2010,281.2525024
82.0,4.4375,23.78158,91.0,310,sabar kantha,240,73.00357,17.627464366720474,183.85,2010,193.0054169
83.0,1.4375,23.78158,93.0,311,sabar kantha,208,73.08319,9.462557793746887,189.6,2010,136.7531128
52.5,1.5,23.78158,90.0,312,sabar kantha,341,73.16282,37.082475645512126,228.7,2010,65.45157623
68.5,1.75,23.78158,90.0,313,aravalli,348,73.24244,40.54626986542659,225.0,2010,108.7886353
40.0,2.8125,23.78158,80.0,314,aravalli,406,73.32207,49.94456927434653,251.8,2010,96.18319702
16.0,3.5625,23.78158,69.0,315,aravalli,443,73.40169,64.97030090741461,308.6,2010,14.81883812
24.5,5.875,23.78158,57.0,316,d@ngarpur,373,73.48132,40.95924803997261,321.2,2010,0.576595724
16.5,13.1875,23.70098,52.0,317,kachchh,53,68.70381,11.782508221936448,27.35,2010,0.834443331
20.0,11.875,23.70098,52.0,318,kachchh,68,68.78344,16.00905993492435,40.1,2010,0.779678524
0.0,3.9375,23.70098,92.0,319,kachchh,98,69.10194,25.32247025864578,17.65,2010,8.704866409
0.0,3.4375,23.70098,92.0,320,kachchh,13,69.18156,3.134884367883447,4.15,2010,11.87491131
0.0,0.9375,23.70098,17.0,321,kachchh,13,70.45556,3.2171415884290826,2.5,2010,4.431401253
9.5,12.6875,23.70098,70.0,322,kachchh,27,70.53519,7.4289972405433025,7.1,2010,19.70737267
45.0,23.0,23.70098,77.0,323,kachchh,30,70.61481,7.306675030408838,11.75,2010,56.58897781
50.5,32.0,23.70098,97.0,324,kachchh,37,70.69444,8.590110593001699,16.9,2010,49.07649612
52.0,35.0625,23.70098,97.0,325,kachchh,36,70.77406,9.787236586493655,18.1,2010,25.06488419
44.5,37.1875,23.70098,73.0,326,kachchh,38,70.85369,12.30233717632548,18.05,2010,1.679946423
25.5,25.75,23.70098,73.0,327,kachchh,38,70.93331,12.382548203015403,16.85,2010,0.050445266
28.5,17.625,23.70098,62.0,328,patan,23,71.09256,6.320403468133977,9.05,2010,0.51743269
1.0,3.125,23.70098,29.0,329,kachchh,21,71.17219,5.731273854912187,6.55,2010,0.331065983
1.0,3.0,23.70098,11.0,330,patan,10,71.25181,1.909842925478428,4.95,2010,0.312327802
4.0,6.75,23.70098,32.0,331,patan,13,71.33144,2.5514701644346145,7.7,2010,8.231221199
18.0,13.625,23.70098,75.0,332,patan,14,71.41106,1.9131126469708992,9.2,2010,16.36407471
53.5,39.1875,23.70098,93.0,333,patan,23,71.49069,3.6093628246547897,14.65,2010,68.80921173
45.0,42.5,23.70098,93.0,334,patan,25,71.57031,3.0903074280724887,18.5,2010,94.39044952
52.0,49.25,23.70098,89.0,335,patan,28,71.64994,2.923610781208744,22.55,2010,94.75572968
43.5,38.4375,23.70098,76.0,336,patan,32,71.72956,2.6664583251946765,27.3,2010,176.7667084
43.0,38.5,23.70098,78.0,337,patan,40,71.80919,3.004579837514723,33.85,2010,263.828949
78.5,39.4375,23.70098,92.0,338,patan,46,71.88882,3.83275357934736,40.1,2010,199.4533234
84.5,31.5625,23.70098,92.0,339,patan,56,71.96844,3.948100809249936,48.75,2010,196.6701965
88.5,14.0625,23.70098,99.0,340,patan,62,72.04807,3.840247387864485,56.55,2010,226.3191071
90.5,8.125,23.70098,99.0,341,patan,77,72.12769,5.734980383575867,64.1,2010,246.4980469
87.0,6.1875,23.70098,97.0,342,patan,84,72.20732,5.469003565550127,72.3,2010,233.1711578
87.5,6.1875,23.70098,97.0,343,patan,95,72.28694,6.359245238233858,81.6,2010,173.2799835
87.5,6.0625,23.70098,97.0,344,mahesana,105,72.36657,6.702797923255631,92.35,2010,153.1169891
89.0,2.5,23.70098,96.0,345,mahesana,120,72.44619,7.8096094652677746,104.9,2010,206.1130524
83.0,1.875,23.70098,97.0,346,mahesana,133,72.52582,8.24378553820998,118.2,2010,167.9531708
88.0,1.375,23.70098,94.0,347,mahesana,146,72.60544,7.764663547121665,129.9,2010,183.4173126
89.0,1.5,23.70098,96.0,348,mahesana,162,72.68507,9.715451610707554,141.1,2010,237.0367737
92.0,2.9375,23.70098,98.0,349,mahesana,158,72.76469,6.902716856426895,141.45,2010,225.7448425
68.5,2.8125,23.70098,86.0,350,sabar kantha,154,72.84432,10.526632889960588,138.3,2010,159.7945404
80.5,9.75,23.70098,89.0,351,sabar kantha,164,72.92394,7.767077957636321,153.65,2010,227.934967
74.5,4.25,23.70098,85.0,352,sabar kantha,230,73.00357,19.068036081358773,170.1,2010,160.9376831
68.0,1.9375,23.70098,89.0,353,sabar kantha,254,73.08319,24.27648038740377,180.55,2010,50.42720413
38.0,3.375,23.70098,85.0,354,sabar kantha,306,73.16282,36.87058448139926,206.4,2010,33.64307022
66.5,5.5625,23.70098,93.0,355,aravalli,288,73.24244,32.17805929511598,207.85,2010,171.9571381
62.0,5.1875,23.70098,80.0,356,aravalli,344,73.32207,44.00102271538697,214.1,2010,189.6651154
34.5,4.4375,23.70098,69.0,357,aravalli,354,73.40169,46.037240360386505,245.65,2010,38.16861725
26.5,5.4375,23.70098,72.0,358,aravalli,339,73.48132,40.877224710099874,258.45,2010,24.99308777
8.0,4.9375,23.70098,40.0,359,d@ngarpur,359,73.56094,41.51490696123502,304.75,2010,0.190745652
27.5,23.6875,23.62038,58.0,360,kachchh,93,68.70381,20.11088013986459,56.45,2010,0.105742134
26.0,15.8125,23.62038,59.0,361,kachchh,112,68.78344,18.534832073693035,70.6,2010,0.098802239
21.5,16.75,23.62038,43.0,362,kachchh,166,68.94269,19.88818744883505,112.6,2010,1.397849083
15.0,14.0,23.62038,50.0,363,kachchh,158,69.02231,27.60905648514632,86.2,2010,3.009768486
6.5,9.3125,23.62038,92.0,364,kachchh,100,69.10194,23.24736544213129,47.6,2010,8.466562271
4.0,4.6875,23.62038,92.0,365,kachchh,65,69.18156,17.734923174347276,17.35,2010,11.42655468
0.0,0.75,23.62038,13.0,366,kachchh,7,70.29631,1.6613247725836149,2.8,2010,2.263798237
0.0,10.1875,23.62038,63.0,367,kachchh,23,70.37594,5.712048669260444,6.35,2010,26.4623127
46.0,26.0,23.62038,86.0,368,kachchh,49,70.45556,15.121177202850312,15.5,2010,83.24839783
52.5,25.25,23.62038,86.0,369,kachchh,64,70.53519,17.801404438976157,24.9,2010,52.58541107
64.0,24.625,23.62038,88.0,370,kachchh,58,70.61481,14.385409274678285,32.4,2010,29.65455055
64.0,35.125,23.62038,97.0,371,kachchh,83,70.69444,20.77805332556445,44.15,2010,65.79750061
58.0,25.5625,23.62038,97.0,372,kachchh,76,70.77406,17.235065999293415,48.55,2010,25.82033157
49.0,24.1875,23.62038,73.0,373,kachchh,86,70.85369,18.645642922677677,54.2,2010,5.103104591
43.0,28.0,23.62038,73.0,374,kachchh,88,70.93331,18.241162243672964,40.4,2010,1.642906308
0.5,7.0,23.62038,51.0,375,patan,12,71.41106,2.3108440016582685,7.6,2010,22.30468369
34.0,36.9375,23.62038,75.0,376,patan,20,71.49069,4.414748010928824,12.1,2010,104.4574432
29.5,26.6875,23.62038,60.0,377,patan,20,71.57031,3.026549190084311,13.8,2010,127.5747757
47.5,42.625,23.62038,75.0,378,patan,25,71.64994,4.109744517606903,19.9,2010,164.6800079
40.5,36.5,23.62038,68.0,379,patan,35,71.72956,3.4481879299133333,26.9,2010,147.8983765
39.5,34.75,23.62038,54.0,380,patan,36,71.80919,2.779838124783528,30.65,2010,270.6014709
73.0,39.125,23.62038,90.0,381,patan,47,71.88882,3.832427429188973,36.75,2010,225.3333588
88.5,31.0,23.62038,97.0,382,patan,52,71.96844,4.380639222761902,43.9,2010,162.0786133
88.5,15.6875,23.62038,97.0,383,patan,59,72.04807,4.327528162819972,50.65,2010,160.8808899
86.0,18.625,23.62038,96.0,384,patan,60,72.12769,3.682390527904394,55.2,2010,127.2178345
89.5,10.625,23.62038,97.0,385,mahesana,72,72.20732,4.5541190146942805,62.6,2010,167.1256866
85.5,6.9375,23.62038,95.0,386,patan,86,72.28694,5.576737397439475,73.0,2010,194.0068207
76.0,5.125,23.62038,94.0,387,mahesana,92,72.36657,4.846390409366542,83.75,2010,147.8559113
88.5,4.625,23.62038,94.0,388,mahesana,108,72.44619,6.144916598294887,97.2,2010,184.5667267
90.0,2.625,23.62038,97.0,389,mahesana,120,72.52582,4.565084884205332,108.6,2010,225.5883331
87.5,2.125,23.62038,99.0,390,mahesana,127,72.60544,5.050742519669757,117.7,2010,195.4163666
93.0,1.4375,23.62038,99.0,391,mahesana,140,72.68507,5.7740800133008205,127.4,2010,161.8022461
92.0,1.875,23.62038,99.0,392,mahesana,139,72.76469,4.54175076374739,131.35,2010,145.7745056
56.0,4.125,23.62038,86.0,393,sabar kantha,147,72.84432,11.120251795710384,129.2,2010,146.7939758
72.5,5.625,23.62038,92.0,394,sabar kantha,156,72.92394,9.447751055145346,143.8,2010,156.0284729
72.5,2.875,23.62038,91.0,395,sabar kantha,198,73.00357,13.615707840578835,152.75,2010,102.7177048
74.5,2.625,23.62038,91.0,396,sabar kantha,228,73.08319,16.93959857847877,167.5,2010,169.8098602
42.0,3.6875,23.62038,78.0,397,sabar kantha,255,73.16282,31.999843749618528,189.9,2010,74.57575989
52.5,5.0,23.62038,81.0,398,aravalli,236,73.24244,25.38597053492342,191.45,2010,79.16362
72.0,4.875,23.62038,85.0,399,aravalli,280,73.32207,26.9887013396347,184.9,2010,131.3272705
44.5,5.0,23.62038,78.0,400,aravalli,285,73.40169,32.85494635515328,208.05,2010,97.37062073
71.5,9.0,23.62038,86.0,401,aravalli,258,73.48132,19.958143701256382,203.35,2010,140.382431
40.5,11.625,23.62038,79.0,402,aravalli,310,73.56094,35.747727200480874,228.0,2010,28.31735229
32.5,13.8125,23.62038,79.0,403,aravalli,320,73.64057,38.30391624886416,243.1,2010,3.466183186
12.5,11.4375,23.53978,34.0,404,kachchh,157,68.94269,25.426905041707297,97.15,2010,0.980330348
25.0,13.25,23.53978,50.0,405,kachchh,178,69.02231,33.7825398689915,102.8,2010,2.442950249
35.0,21.5,23.53978,59.0,406,kachchh,95,69.10194,16.811528782356472,66.85,2010,0.059334397
4.5,10.4375,23.53978,59.0,407,kachchh,96,69.18156,25.08281284066841,48.95,2010,3.214942694
0.5,1.9375,23.53978,12.0,408,kachchh,56,69.34081,15.430165261590686,14.1,2010,1.613166213
1.0,2.625,23.53978,16.0,409,kachchh,43,69.42044,12.10568048479721,13.95,2010,2.428759336
0.0,1.75,23.53978,13.0,410,kachchh,32,69.50006,6.807348970047004,7.4,2010,20.40681076
0.0,0.3125,23.53978,6.0,411,kachchh,9,69.57969,2.9576172842340505,4.55,2010,14.37513447
0.0,0.0,23.53978,0.0,412,kachchh,11,69.65931,2.238302928559939,5.3,2010,0.225029379
0.0,0.0,23.53978,0.0,413,kachchh,9,69.73894,1.7457090250096092,5.95,2010,0.343655735
0.0,0.0625,23.53978,2.0,414,kachchh,10,69.81856,2.060946384552495,5.95,2010,0.003452979
0.0,0.5625,23.53978,12.0,415,kachchh,7,70.21669,2.43874967965144,1.95,2010,0.689596176
12.5,9.1875,23.53978,65.0,416,kachchh,27,70.29631,7.320348352366846,6.75,2010,64.03302765
34.0,25.75,23.53978,63.0,417,kachchh,80,70.37594,21.47184202624451,28.6,2010,55.26504898
46.0,23.1875,23.53978,82.0,418,kachchh,112,70.45556,28.350088183284367,60.35,2010,56.71092987
31.0,13.9375,23.53978,76.0,419,kachchh,176,70.53519,38.44398522525988,82.6,2010,47.78183746
49.0,11.0,23.53978,71.0,420,kachchh,176,70.61481,43.44913693043856,94.35,2010,32.0685997
60.0,11.25,23.53978,88.0,421,kachchh,146,70.69444,26.985690652640336,95.85,2010,56.54370499
60.0,10.625,23.53978,86.0,422,kachchh,119,70.77406,15.907545379473229,82.5,2010,67.16634369
50.5,13.3125,23.53978,82.0,423,kachchh,91,70.85369,15.983976351333858,65.75,2010,14.3793745
33.5,17.9375,23.53978,58.0,424,kachchh,98,70.93331,17.03408347989407,45.2,2010,0.982756078
16.0,12.875,23.53978,34.0,425,kachchh,40,71.01294,9.311283477587825,23.0,2010,0.441653281
0.0,1.0,23.53978,10.0,426,kachchh,11,71.41106,2.0615528128088303,5.5,2010,0.842479348
6.5,10.5625,23.53978,38.0,427,patan,13,71.49069,3.278337993557101,8.05,2010,15.53881168
20.0,18.5625,23.53978,40.0,428,patan,15,71.57031,2.549509756796392,10.0,2010,85.65748596
44.0,37.4375,23.53978,75.0,429,patan,29,71.64994,5.487257967327579,16.3,2010,112.7158051
39.5,34.5625,23.53978,52.0,430,patan,29,71.72956,3.4727510708370675,22.2,2010,126.5746384
37.0,33.375,23.53978,55.0,431,patan,35,71.80919,3.6038174204584794,27.25,2010,178.8204651
57.5,48.5,23.53978,77.0,432,patan,44,71.88882,4.27638866334668,34.25,2010,217.562149
87.5,35.75,23.53978,96.0,433,mahesana,47,71.96844,3.943031828428474,37.05,2010,123.66819
87.5,20.625,23.53978,93.0,434,mahesana,51,72.04807,4.09237095092808,44.45,2010,102.4466934
85.0,21.9375,23.53978,93.0,435,mahesana,57,72.12769,3.2109188716004646,51.3,2010,128.9519043
83.5,16.75,23.53978,95.0,436,mahesana,66,72.20732,4.043513323831146,58.5,2010,214.5719604
86.0,6.1875,23.53978,95.0,437,mahesana,75,72.28694,4.5265881191025095,68.1,2010,220.8456116
77.5,5.5,23.53978,96.0,438,mahesana,89,72.36657,4.73392015141785,80.7,2010,215.1799011
79.0,9.8125,23.53978,90.0,439,mahesana,110,72.44619,6.342515273927214,94.65,2010,213.9322662
85.0,6.0625,23.53978,94.0,440,mahesana,114,72.52582,5.995623403783797,102.95,2010,229.4885406
88.0,3.3125,23.53978,96.0,441,mahesana,119,72.60544,5.374709294464213,110.25,2010,223.2849731
87.0,2.75,23.53978,96.0,442,mahesana,126,72.68507,4.822862220714998,117.8,2010,240.1869049
86.0,3.9375,23.53978,94.0,443,mahesana,131,72.76469,4.635730794599704,122.9,2010,132.6593781
50.0,6.875,23.53978,96.0,444,sabar kantha,139,72.84432,13.67433727827422,117.75,2010,87.0138092
72.0,5.0625,23.53978,96.0,445,sabar kantha,143,72.92394,11.001249928985343,130.65,2010,119.6830673
81.0,1.4375,23.53978,94.0,446,sabar kantha,171,73.00357,10.22936948203554,137.6,2010,157.5743256
73.0,2.25,23.53978,94.0,447,sabar kantha,178,73.08319,13.290974381135491,153.5,2010,190.8868103
67.5,5.3125,23.53978,87.0,448,aravalli,190,73.16282,17.448495637160242,158.5,2010,113.384285
74.5,4.9375,23.53978,91.0,449,aravalli,202,73.24244,16.737009888268574,157.35,2010,161.6994324
61.5,6.0,23.53978,85.0,450,aravalli,244,73.32207,24.026807944460703,168.25,2010,135.3798523
67.0,5.5,23.53978,90.0,451,aravalli,205,73.40169,13.965940713034694,175.05,2010,104.9070892
76.5,9.25,23.53978,86.0,452,aravalli,213,73.48132,13.727344972717775,186.4,2010,159.4337311
72.5,12.1875,23.53978,92.0,453,aravalli,216,73.56094,15.711381225086482,185.05,2010,90.84858704
78.0,14.9375,23.53978,91.0,454,d@ngarpur,244,73.64057,17.97887649437528,202.6,2010,66.85424042
29.5,29.375,23.45918,65.0,455,kachchh,74,68.62419,17.87316424139833,38.5,2010,0.082912944
23.5,25.3125,23.45918,70.0,456,kachchh,85,68.70381,16.223748025656707,55.7,2010,0.290028811
30.5,26.125,23.45918,73.0,457,kachchh,90,68.94269,14.07444492688788,63.1,2010,1.70851326
27.5,12.375,23.45918,73.0,458,kachchh,159,69.02231,23.042298062476323,106.95,2010,0.939185262
32.0,9.875,23.45918,73.0,459,kachchh,142,69.10194,23.55504192312125,109.4,2010,2.978363276
27.0,13.4375,23.45918,42.0,460,kachchh,116,69.18156,20.433061444629384,79.3,2010,29.10733032
5.0,2.3125,23.45918,31.0,461,kachchh,226,69.34081,45.231487926001286,70.25,2010,0.600087047
4.5,1.6875,23.45918,19.0,462,kachchh,124,69.42044,30.973537092169504,60.2,2010,1.426140785
9.5,7.75,23.45918,61.0,463,kachchh,87,69.50006,23.020588611067268,33.95,2010,49.13284683
6.0,4.5625,23.45918,46.0,464,kachchh,231,69.57969,62.5491007129599,40.9,2010,32.6931572
21.0,12.4375,23.45918,66.0,465,kachchh,48,69.65931,10.79942128079093,12.65,2010,24.89631271
15.5,9.125,23.45918,80.0,466,kachchh,32,69.73894,8.333516664650045,12.95,2010,57.64947128
2.5,2.5,23.45918,14.0,467,kachchh,12,69.81856,2.511971337416094,6.7,2010,1.360303879
0.5,4.8125,23.45918,55.0,468,kachchh,21,69.89819,4.398579316097415,6.95,2010,28.56489754
0.0,1.0,23.45918,7.0,469,kachchh,11,69.97781,2.596150997149434,5.6,2010,3.761109352
0.0,1.8125,23.45918,12.0,470,kachchh,20,70.13706,4.3920382511995495,5.1,2010,0.138801947
0.0,1.4375,23.45918,27.0,471,kachchh,6,70.21669,2.353720459187964,1.4,2010,0.711621821
36.0,27.5625,23.45918,79.0,472,kachchh,25,70.29631,8.491760712596651,8.7,2010,37.33547592
39.0,24.5625,23.45918,75.0,473,kachchh,85,70.37594,21.525798475317934,43.8,2010,15.1527462
34.5,14.625,23.45918,78.0,474,kachchh,125,70.45556,18.66386883794461,93.6,2010,20.96211815
26.5,16.5,23.45918,72.0,475,kachchh,185,70.53519,25.839891640639674,127.0,2010,25.12417221
27.5,14.1875,23.45918,52.0,476,kachchh,184,70.61481,22.26229997102725,142.7,2010,0.713945508
48.5,18.0625,23.45918,89.0,477,kachchh,189,70.69444,23.94556326336885,113.9,2010,21.02745628
34.5,14.5,23.45918,89.0,478,kachchh,116,70.77406,21.264994709616083,78.0,2010,59.20187759
29.5,15.1875,23.45918,54.0,479,kachchh,82,70.85369,17.123375835389467,42.3,2010,20.83929062
24.5,14.625,23.45918,39.0,480,kachchh,41,70.93331,12.180311982868089,20.8,2010,0.581447363
3.5,5.9375,23.45918,26.0,481,kachchh,32,71.01294,9.175374651751284,12.75,2010,0.22985673
0.0,3.875,23.45918,28.0,482,kachchh,11,71.49069,2.2466641938660974,5.45,2010,8.389339447
25.0,19.4375,23.45918,44.0,483,surendranagar,17,71.57031,3.5478866949213583,9.75,2010,90.69308472
39.5,36.375,23.45918,64.0,484,surendranagar,22,71.64994,2.903015673398957,14.15,2010,312.2455139
53.0,47.1875,23.45918,67.0,485,surendranagar,28,71.72956,2.971110903349116,20.65,2010,233.4645386
55.0,41.8125,23.45918,64.0,486,patan,31,71.80919,3.433292880020579,25.25,2010,138.9672089
